"","...1","hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref","na.rm"
"5944",5944,"UEYI01.9815.1_3/21-364","UEYI01","SAMN06115521","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.212602,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5945",5945,"UEYI01.9754.1_2/63-344","UEYI01","SAMN06115521","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5946",5946,"UEYI01.16060.1_1/19-338","UEYI01","SAMN06115521","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5947",5947,"UEYI01.9815.1_4/8-224","UEYI01","SAMN06115521","['Desulfovibrio_vulgaris__DQ826729', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Desulfovibrio_vulgaris__DQ826729",TRUE
"5948",5948,"UERU01.237.1_21/21-362","UERU01","SAMN06115519","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5949",5949,"UERU01.237.1_22/63-344","UERU01","SAMN06115519","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5950",5950,"ORSX01.1020.1_6/21-362","ORSX01","SAMEA2338795","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5951",5951,"ORSX01.1020.1_5/63-344","ORSX01","SAMEA2338795","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5952",5952,"CABQYH01.18.1_10/12-350","CABQYH01","SAMEA5850526","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.10636379648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5953",5953,"CABQYH01.18.1_9/5-372","CABQYH01","SAMEA5850526","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.46620398423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5954",5954,"OVYH01.10800.1_4/4-420","OVYH01","SAMEA3708497","['uncultured_bacterium__EF645667']",0.0847106056413982,TRUE,"uncultured_bacterium__EF645667",TRUE
"5955",5955,"OVYH01.10800.1_5/21-271","OVYH01","SAMEA3708497","['uncultured_bacterium__EF645667']",0.141870722311175,TRUE,"uncultured_bacterium__EF645667",TRUE
"5956",5956,"OVYH01.22045.1_3/2-183","OVYH01","SAMEA3708497","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5957",5957,"OVYH01.71234.1_1/2-205","OVYH01","SAMEA3708497","['QUERY___Peptococcaceae_bacterium_CEB3_dsrB', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5958",5958,"OYFK01.1088.1_1/17-156","OYFK01","SAMN06165666","['uncultured_bacterium__EF645667']",0.147477998150359,TRUE,"uncultured_bacterium__EF645667",TRUE
"5959",5959,"UBZQ01.24531.1_2/54-411","UBZQ01","SAMEA4431882","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0715740545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5960",5960,"UBZQ01.18765.1_3/19-251","UBZQ01","SAMEA4431882","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.010192,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5961",5961,"OUPM01.8747.1_2/20-361","OUPM01","SAMN05356879","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0738690545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5962",5962,"OUPM01.8747.1_3/8-365","OUPM01","SAMN05356879","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5963",5963,"OYTV01.4549.1_1/8-181","OYTV01","SAMN06165593","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5964",5964,"ORSW01.10511.1_3/1-310","ORSW01","SAMEA2338856","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.126458,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5965",5965,"UALJ01.19214.1_1/63-243","UALJ01","SAMN06164784","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5966",5966,"UALJ01.26018.1_1/19-202","UALJ01","SAMN06164784","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0887140545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5967",5967,"UALJ01.24381.1_1/4-121","UALJ01","SAMN06164784","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0880160545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5968",5968,"CAAFIC01.56.1_3/5-332","CAAFIC01","SAMEA5279601","['Gordonibacter_pamelaeae__GrdPame5']",0.860711376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5969",5969,"CAAFIC01.56.1_2/8-368","CAAFIC01","SAMEA5279601","['Gordonibacter_pamelaeae__GrdPame5']",0.909782376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5970",5970,"UMHW01.41926.1_1/8-225","UMHW01","SAMEA4836107","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5971",5971,"OYUT01.1044.1_2/4-370","OYUT01","SAMN06165703","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.19122798423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5972",5972,"OYUT01.300.1_1/21-362","OYUT01","SAMN06165703","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5973",5973,"OYUT01.300.1_2/63-344","OYUT01","SAMN06165703","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5974",5974,"OYUT01.6294.1_1/2-179","OYUT01","SAMN06165703","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.715503796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5975",5975,"OYNU01.1154.1_2/4-189","OYNU01","SAMN06165603","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5976",5976,"OYNU01.1498.1_2/24-158","OYNU01","SAMN06165603","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.043657,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5977",5977,"OYNC01.510.1_1/21-362","OYNC01","SAMN06165526","['Bilophila_sp._4_1_30__BilSpec3']",0.0106928645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5978",5978,"OYNC01.510.1_2/112-446","OYNC01","SAMN06165526","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5979",5979,"OYNC01.3590.1_1/5-221","OYNC01","SAMN06165526","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.212602,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5980",5980,"OYFL01.183.1_1/20-361","OYFL01","SAMN06165682","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0260857877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"5981",5981,"OYFL01.183.1_2/24-416","OYFL01","SAMN06165682","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",0.00163007658637108,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230",TRUE
"5982",5982,"OYFL01.2851.1_2/20-194","OYFL01","SAMN06165682","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5983",5983,"UPCY01.822.1_35/18-362","UPCY01","SAMEA2737662","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.542434,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5984",5984,"UPCY01.822.1_34/5-398","UPCY01","SAMEA2737662","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.408717,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5985",5985,"ORJW01.25549.1_2/10-206","ORJW01","SAMN04329773","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5986",5986,"OZBH01.16062.1_1/2-283","OZBH01","SAMN06164923","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5987",5987,"ORNJ01.20593.1_1/16-355","ORNJ01","SAMEA2338734","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.029381,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5988",5988,"ORNJ01.32790.1_1/1-200","ORNJ01","SAMEA2338734","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0832180545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5989",5989,"OYJC01.313.1_3/12-336","OYJC01","SAMN06165579","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.827820796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5990",5990,"OYJC01.313.1_2/5-372","OYJC01","SAMN06165579","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.12458998423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5991",5991,"OYJC01.898.1_2/43-323","OYJC01","SAMN06165579","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"5992",5992,"OYJC01.898.1_1/21-303","OYJC01","SAMN06165579","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5993",5993,"UPLF01.22519.1_2/19-154","UPLF01","SAMEA2737868","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5994",5994,"CAJLHK01.33.1_19/20-361","CAJLHK01","SAMEA7846942","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0260857877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"5995",5995,"CAJLHK01.33.1_20/8-329","CAJLHK01","SAMEA7846942","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",NA,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230",TRUE
"5996",5996,"QIBV01.2.1_27/8-336","QIBV01","SAMN09280237","['Gordonibacter_pamelaeae__GrdPame5']",0.0275812607019147,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5997",5997,"QIBV01.2.1_28/4-307","QIBV01","SAMN09280237","['Gordonibacter_pamelaeae__GrdPame5']",0.256881376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5998",5998,"OWBG01.8946.1_2/21-362","OWBG01","SAMEA3708678","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5999",5999,"ORTO01.4638.1_6/21-362","ORTO01","SAMEA2338791","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.017821,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6000",6000,"ORTO01.4638.1_7/63-344","ORTO01","SAMEA2338791","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.018461,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6001",6001,"OWEX01.6239.1_3/63-242","OWEX01","SAMEA3708486","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6002",6002,"OWEX01.26499.1_1/21-218","OWEX01","SAMEA3708486","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"6003",6003,"OYSV01.1206.1_1/2-188","OYSV01","SAMN06165674","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6004",6004,"OYGE01.3262.1_1/63-313","OYGE01","SAMN06165640","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6005",6005,"CAAEFZ01.743.1_2/21-362","CAAEFZ01","SAMEA5279607","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6006",6006,"CAAEFZ01.743.1_3/62-394","CAAEFZ01","SAMEA5279607","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.047183,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6007",6007,"OYOF01.10864.1_1/6-209","OYOF01","SAMN06165654","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",NA,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230",TRUE
"6008",6008,"OUPV01.4006.1_5/20-361","OUPV01","SAMN05194723","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.038326,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6009",6009,"OUPV01.4006.1_4/4-419","OUPV01","SAMN05194723","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0524020545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6010",6010,"ORSY01.5627.1_3/21-362","ORSY01","SAMEA2338670","['Bilophila_sp._4_1_30__BilSpec3']",0.0106888645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6011",6011,"ORSY01.5627.1_2/63-344","ORSY01","SAMEA2338670","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6012",6012,"OWCV01.5324.1_2/63-344","OWCV01","SAMEA3708503","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6013",6013,"OWCV01.5324.1_1/21-268","OWCV01","SAMEA3708503","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6014",6014,"ORTP01.1109.1_18/21-362","ORTP01","SAMEA2338839","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6015",6015,"ORTP01.1109.1_19/63-344","ORTP01","SAMEA2338839","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6016",6016,"ORTP01.7590.1_1/9-303","ORTP01","SAMEA2338839","['Gordonibacter_pamelaeae_7-10-1-b__FP929047']",0.132136352748094,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047",TRUE
"6017",6017,"OZCJ01.17805.1_2/12-350","OZCJ01","SAMN06164950","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.10636379648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"6018",6018,"OVGJ01.19122.1_1/8-283","OVGJ01","SAMN06016386","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6019",6019,"UZOQ01.12829.1_1/4-396","UZOQ01","SAMN00792016","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0807110545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6020",6020,"UZOQ01.29194.1_1/20-331","UZOQ01","SAMN00792016","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0568150545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6021",6021,"UYDE01.34301.1_2/4-357","UYDE01","SAMEA2158769","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.21316598423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"6022",6022,"UYDE01.51445.1_1/12-200","UYDE01","SAMEA2158769","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"6023",6023,"UYDE01.34615.1_5/11-123","UYDE01","SAMEA2158769","['QUERY___Thermodesulfobium_narugense_dsrA']",0.385328,TRUE,"QUERY___Thermodesulfobium_narugense_dsrA",TRUE
"6024",6024,"OZDN01.33281.1_1/33-226","OZDN01","SAMN06165141","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6025",6025,"OZDN01.36233.1_1/10-204","OZDN01","SAMN06165141","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6026",6026,"USVX01.61560.1_1/2-236","USVX01","SAMN06111987","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6027",6027,"ULXA01.49043.1_1/62-256","ULXA01","SAMEA4835827","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6028",6028,"OYJN01.4966.1_1/1-174","OYJN01","SAMN06165385","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"6029",6029,"UPWW01.23394.1_1/8-323","UPWW01","SAMN06112026","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6030",6030,"OYRX01.592.1_1/21-362","OYRX01","SAMN06165659","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6031",6031,"OYRX01.2681.1_2/12-308","OYRX01","SAMN06165659","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.01618479648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"6032",6032,"OYRX01.592.1_2/63-344","OYRX01","SAMN06165659","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6033",6033,"UZMT01.2439.1_6/20-361","UZMT01","SAMN00715232","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.019888,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6034",6034,"UZMT01.2439.1_5/4-418","UZMT01","SAMN00715232","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0735870545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6035",6035,"CAAEQR01.108.1_3/21-362","CAAEQR01","SAMEA5279608","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6036",6036,"CAAEQR01.108.1_2/62-342","CAAEQR01","SAMEA5279608","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.065192,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6037",6037,"OVFI01.2248.1_5/21-362","OVFI01","SAMN06016365","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6038",6038,"OVFI01.2248.1_6/63-344","OVFI01","SAMN06016365","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6039",6039,"UYEI01.44226.1_1/1-133","UYEI01","SAMEA2157917","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6040",6040,"UZSY01.17681.1_1/1-331","UZSY01","SAMN00792116","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0794370545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6041",6041,"UZSY01.27902.1_1/5-327","UZSY01","SAMN00792116","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.19770198423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"6042",6042,"UZSY01.19533.1_2/2-407","UZSY01","SAMN00792116","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.007748,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6043",6043,"OWGF01.6758.1_2/10-348","OWGF01","SAMEA3708614","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.007579,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6044",6044,"OWGF01.6758.1_1/63-344","OWGF01","SAMEA3708614","['Bilophila_sp._4_1_30__BilSpec3']",0.0287128645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6045",6045,"ORQJ01.7226.1_3/21-343","ORQJ01","SAMEA2338657","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.009847,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6046",6046,"ORQJ01.7226.1_2/63-344","ORQJ01","SAMEA2338657","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6047",6047,"ULVZ01.30772.1_1/4-284","ULVZ01","SAMEA4835800","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"6048",6048,"ULVZ01.33813.1_3/3-229","ULVZ01","SAMEA4835800","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6049",6049,"JAHZEL01.3.1_111/20-359","JAHZEL01","SAMN19225054","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.358747,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6050",6050,"JAHZEL01.3.1_112/4-343","JAHZEL01","SAMN19225054","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.152853,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6051",6051,"CAJKKV01.42.1_9/12-350","CAJKKV01","SAMEA7847147","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.10636379648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"6052",6052,"CAJKKV01.42.1_10/5-372","CAJKKV01","SAMEA7847147","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.44484398423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"6053",6053,"ORIR01.1070.1_3/12-347","ORIR01","SAMN04329863","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.952449796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"6054",6054,"ORIR01.2277.1_1/4-418","ORIR01","SAMN04329863","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6055",6055,"ORIR01.1070.1_4/2-291","ORIR01","SAMN04329863","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"6056",6056,"ORIR01.7258.1_2/18-154","ORIR01","SAMN04329863","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"6057",6057,"OWDT01.5918.1_4/10-349","OWDT01","SAMEA3708656","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"6058",6058,"OWDT01.5918.1_3/63-344","OWDT01","SAMEA3708656","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"6059",6059,"OWEF01.30057.1_1/7-194","OWEF01","SAMEA3708711","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.080617,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
